,Title,Date,Notes,Names and Subjects,ID,Barcode,Physical Description,Map Scale,Copyright,Repository,Date Added/Updated,iiif_manifest_url,Creator,Collection Title,Alternate Title,Collection Creator,Genre
0,"Plan de la rivière d'Albanie dans la baye de Hudson / par Samuel Hearne, 1774.",1799,"['Shows mouth of Albany River at Hudson Bay.', 'Copy 2 in: Hearne, Samuel. Voyage de Samuel Hearne. Paris. 1799.']","['Maps shelf.', 'Albany River (Ont.)--Maps.']",6292,B3665192,1 map ; 27.7 x 35.5 cm.,"Scale 1:120,000.","The University of Michigan Library provides access to these materials for educational and research purposes. These materials may be under copyright. If you decide to use any of these materials, you are responsible for making your own legal assessment and securing any necessary permission. If you have questions about the collection, please contact the <a href=""mailto:icwcl1ic-umdl-help@umich.edu"">William L. Clements Library</a>. If you have concerns about the inclusion of an item in this collection, please contact <a href=""mailto:libraryit-info@umich.edu"">Library IT</a>.",William L. Clements Library,2018-11-06 15:33:46,https://quod.lib.umich.edu/cgi/i/image/api/search/wcl1ic:6292,"Hearne, Samuel, 1745-1792.",,,,
0,S. east view of Fort St. Tammany : N. Hayward to Major H. Burbeck.,1790,"['Pen and ink drawing with gray wash of a stockade fort with two enclosures; St. Marys River in the foreground.', 'Not in Brun.']","['Fort Saint Tammany.', 'Manuscript maps.', 'Maps shelf.', 'Brun Guide.', 'Henry Burbeck Papers.', 'Saint Marys (Ga.)--Manuscript maps.', 'Georgia--Manuscript maps.', 'Burbeck, Henry,--1754-1848.']",578,B6457082,1 ms. view ; 24.5 x 39.5 cm,Scale indetermiate,"The University of Michigan Library provides access to these materials for educational and research purposes. These materials may be under copyright. If you decide to use any of these materials, you are responsible for making your own legal assessment and securing any necessary permission. If you have questions about the collection, please contact the <a href=""mailto:icwcl1ic-umdl-help@umich.edu"">William L. Clements Library</a>. If you have concerns about the inclusion of an item in this collection, please contact <a href=""mailto:libraryit-info@umich.edu"">Library IT</a>.",William L. Clements Library,2016-02-20 00:15:59,https://quod.lib.umich.edu/cgi/i/image/api/search/wcl1ic:578,"Hayward, Nathan, active 1789-1796.",Henry Burbeck papers,,"Burbeck, Henry, 1754-1848",
0,"[Mr. Clarke's lot, Batavia].",ca. 1790,"['From the Wilson Papers.', 'Finished, pen and ink survey of property.', 'Title taken from verso of map.', 'Authorship apparently attributed by style.']","['Real property--Maps, Manuscript.', 'Real property--New York (State)--Batavia--Maps, Manuscript.', 'Manuscript maps.', 'Maps shelf.', 'Wilson Maps.', 'Brun Guide.', 'Batavia (N.Y.)--Manuscript maps.', 'New York (State)--Manuscript maps.']",5684,B2999663,1 ms. map ; 23.5 x 32.2 cm.,Scale ca. 20 chains to 1 inch.,"The University of Michigan Library provides access to these materials for educational and research purposes. These materials may be under copyright. If you decide to use any of these materials, you are responsible for making your own legal assessment and securing any necessary permission. If you have questions about the collection, please contact the <a href=""mailto:icwcl1ic-umdl-help@umich.edu"">William L. Clements Library</a>. If you have concerns about the inclusion of an item in this collection, please contact <a href=""mailto:libraryit-info@umich.edu"">Library IT</a>.",William L. Clements Library,2018-05-10 16:42:59,https://quod.lib.umich.edu/cgi/i/image/api/search/wcl1ic:5684,"Wigram, John.",,,,
0,"[Survey on Red River / by John Campbell, county surveyr, June 1800].",June 1800.,"['From Croghan Family Papers.', 'Pen and ink survey of land belonging to William Croghan.', 'Title from verso.']","['Croghan, William,--1752-1823.', '', 'Real property--Kentucky--Clark County--Maps, Manuscript.', 'Real property--Maps, Manuscript.', 'Manuscript maps.', 'Croghan Family Papers.', 'Brun Guide.', 'Maps shelf.', 'Clark County (Ky.)--Manuscript maps.', 'Kentucky--Manuscript maps.']",6336,B3667889,1 ms. map ; 46.8 x 21.6 cm.,Scale indeterminate.,"The University of Michigan Library provides access to these materials for educational and research purposes. These materials may be under copyright. If you decide to use any of these materials, you are responsible for making your own legal assessment and securing any necessary permission. If you have questions about the collection, please contact the <a href=""mailto:icwcl1ic-umdl-help@umich.edu"">William L. Clements Library</a>. If you have concerns about the inclusion of an item in this collection, please contact <a href=""mailto:libraryit-info@umich.edu"">Library IT</a>.",William L. Clements Library,2018-11-06 15:05:20,https://quod.lib.umich.edu/cgi/i/image/api/search/wcl1ic:6336,"Campbell, John, surveyor.",,,,
0,"A chart shewing the tract of Capt. Cook's last voyage, 1799.",1799.,General map of the Pacific Ocean showing track of Cook's voyage.,"['Cook, James,--1728-1779.', '', 'Maps shelf.', 'Pacific Ocean--Maps.']",6294,B3665131,1 map ; 26.6 x 21 cm.,"Scale 1:89,000,000.","The University of Michigan Library provides access to these materials for educational and research purposes. These materials may be under copyright. If you decide to use any of these materials, you are responsible for making your own legal assessment and securing any necessary permission. If you have questions about the collection, please contact the <a href=""mailto:icwcl1ic-umdl-help@umich.edu"">William L. Clements Library</a>. If you have concerns about the inclusion of an item in this collection, please contact <a href=""mailto:libraryit-info@umich.edu"">Library IT</a>.",William L. Clements Library,2018-11-06 14:27:45,https://quod.lib.umich.edu/cgi/i/image/api/search/wcl1ic:6294,,,,,
0,[Wm. Croghans 984 acres on Skeggs beaver creek].,c. 1800,"['From Croghan Family Papers.', 'Pen and ink survey.', 'Title from verso.']","['Croghan, William,--1752-1823.', '', 'Real property--Kentucky--Barren County--Maps, Manuscript.', 'Real property--Maps, Manuscript.', 'Manuscript maps.', 'Croghan Family Papers.', 'Brun Guide.', 'Maps shelf.', 'Barren County (Ky.)--Manuscript maps.', 'Kentucky--Manuscript maps.']",6343,B3667563,1 ms. map ; 23.5 x 20.7 cm.,Scale indeterminate.,"The University of Michigan Library provides access to these materials for educational and research purposes. These materials may be under copyright. If you decide to use any of these materials, you are responsible for making your own legal assessment and securing any necessary permission. If you have questions about the collection, please contact the <a href=""mailto:icwcl1ic-umdl-help@umich.edu"">William L. Clements Library</a>. If you have concerns about the inclusion of an item in this collection, please contact <a href=""mailto:libraryit-info@umich.edu"">Library IT</a>.",William L. Clements Library,2018-11-06 13:53:40,https://quod.lib.umich.edu/cgi/i/image/api/search/wcl1ic:6343,,,,,
0,"Survey bill of Peter Hams farm, (as he now has the same in fence) situate in great lot no. 2 in the manor of Livingston : Surveyed the 29th of August 1800 / pr Nickola Kline.",29th of August 1800.,"['From Wilson Papers.', 'Pen and ink survey.']","['Real property--New York (State)--Maps, Manuscript.', 'Real property--Maps, Manuscript.', 'Manuscript maps.', 'Wilson Maps.', 'Brun Guide.', 'Maps shelf.', 'New York (State)--Manuscript maps.']",6337,B3667911,1 ms. map ; 34.8 x 21.2 cm.,Scale of chains.,"The University of Michigan Library provides access to these materials for educational and research purposes. These materials may be under copyright. If you decide to use any of these materials, you are responsible for making your own legal assessment and securing any necessary permission. If you have questions about the collection, please contact the <a href=""mailto:icwcl1ic-umdl-help@umich.edu"">William L. Clements Library</a>. If you have concerns about the inclusion of an item in this collection, please contact <a href=""mailto:libraryit-info@umich.edu"">Library IT</a>.",William L. Clements Library,2018-11-06 13:28:34,https://quod.lib.umich.edu/cgi/i/image/api/search/wcl1ic:6337,"Kline, Nickola, surveyor.",,,,
0,"The above is a connection of the three surveys which I have been able to make on Peters Creek, of yours to gether with John Shield's 1000 acres which is represented by dotted lines / Edmd, Rogers.",ca. 1800,"['From Croghan Family Papers.', 'Pen and ink survey of lands in White County, Tennessee.']","['Croghan, William,--1752-1823.', '', 'Real property--Tennessee--White County--Maps, Manuscript.', 'Real property--Maps, Manuscript.', 'Manuscript maps.', 'Croghan Family Papers.', 'Brun Guide.', 'Maps shelf.', 'White County (Tenn.)--Manuscript maps.', 'Tennessee--Manuscript maps.']",6340,B3668005,1 ms. map ; 18.4 x 19 cm.,Scale indeterminate.,"The University of Michigan Library provides access to these materials for educational and research purposes. These materials may be under copyright. If you decide to use any of these materials, you are responsible for making your own legal assessment and securing any necessary permission. If you have questions about the collection, please contact the <a href=""mailto:icwcl1ic-umdl-help@umich.edu"">William L. Clements Library</a>. If you have concerns about the inclusion of an item in this collection, please contact <a href=""mailto:libraryit-info@umich.edu"">Library IT</a>.",William L. Clements Library,2018-11-06 13:03:46,https://quod.lib.umich.edu/cgi/i/image/api/search/wcl1ic:6340,"Rogers, Edmund, 1762-1843.",,,,
0,"A map of the farm of Wm. Wilson esqr. in Clermont ... : Surveyed May 3d, 1799 / by Alexr. Thompson.","May 3d, 1799.","['From Wilson Papers.', 'Outline colored, pen and ink survey of a piece of property showing the facades of the houses and barns.']","['Real property--New York (State)--Clermont--Maps, Manuscript.', 'Real property--Maps, Manuscript.', 'Manuscript maps.', 'Wilson Maps.', 'Brun Guide.', 'Maps shelf.', 'Clermont (N.Y.)--Manuscript maps.', 'New York (State)--Manuscript maps.']",6293,B3666387,1 ms. map : outline col. ; 30.2 x 19.3 cm.,Scale in chains.,"The University of Michigan Library provides access to these materials for educational and research purposes. These materials may be under copyright. If you decide to use any of these materials, you are responsible for making your own legal assessment and securing any necessary permission. If you have questions about the collection, please contact the <a href=""mailto:icwcl1ic-umdl-help@umich.edu"">William L. Clements Library</a>. If you have concerns about the inclusion of an item in this collection, please contact <a href=""mailto:libraryit-info@umich.edu"">Library IT</a>.",William L. Clements Library,2018-11-06 11:58:47,https://quod.lib.umich.edu/cgi/i/image/api/search/wcl1ic:6293,"Thompson, Alexander (Surveyor)",,,,
0,"A map of two lots of land in Livingston, on the south side of the road leading from Johnstown to Ancram, containing 127 acres : Survey'd Octr. 30th, 1790 / Alexr. Thompson.","Octr. 30th, 1790.","['From the Wilson Papers.', 'Finished, colored survey of property in the manor of Livingston.', 'Names of property owners given.', 'Formal field book description recorded on the verso.']","['Real property--Maps, Manuscript.', 'Real property--New York (State)--Columbia County--Maps, Manuscript.', 'Manuscript maps.', 'Maps shelf.', 'Wilson Maps.', 'Brun Guide.', 'Columbia County (N.Y.)--Manuscript maps.', 'New York (State)--Manuscript maps.']",5682,B2999654,1 ms. map : col. ; 24.7 x 16.6 cm.,Scale 10 chains to 1 inch.,"The University of Michigan Library provides access to these materials for educational and research purposes. These materials may be under copyright. If you decide to use any of these materials, you are responsible for making your own legal assessment and securing any necessary permission. If you have questions about the collection, please contact the <a href=""mailto:icwcl1ic-umdl-help@umich.edu"">William L. Clements Library</a>. If you have concerns about the inclusion of an item in this collection, please contact <a href=""mailto:libraryit-info@umich.edu"">Library IT</a>.",William L. Clements Library,2018-05-10 14:40:03,https://quod.lib.umich.edu/cgi/i/image/api/search/wcl1ic:5682,"Thompson, Alexander (Surveyor)",,,,
